Order_number,Product_key,Customer_key,Order_date,Ship_date,Due_date,Quantity,Price,Sales
SO53936,392,12715,2013-03-06,2013-03-13,2013-03-18,1,4,4
SO53933,392,17242,2013-03-06,2013-03-13,2013-03-18,1,4,4
SO53929,392,16483,2013-03-06,2013-03-13,2013-03-18,1,4,4
SO53924,392,8953,2013-03-06,2013-03-13,2013-03-18,1,4,4
SO53955,392,14633,2013-03-06,2013-03-13,2013-03-18,1,4,4
SO53954,392,11432,2013-03-06,2013-03-13,2013-03-18,1,4,4
SO53953,392,17899,2013-03-06,2013-03-13,2013-03-18,1,4,4
SO53982,392,5740,2013-03-07,2013-03-14,2013-03-19,1,4,4
SO53997,392,741,2013-03-07,2013-03-14,2013-03-19,1,4,4
SO53993,392,79,2013-03-07,2013-03-14,2013-03-19,1,4,4
SO54011,392,15401,2013-03-07,2013-03-14,2013-03-19,1,4,4
SO54012,392,13182,2013-03-07,2013-03-14,2013-03-19,1,4,4
SO54015,392,16174,2013-03-07,2013-03-14,2013-03-19,1,4,4
SO54048,392,8503,2013-03-08,2013-03-15,2013-03-20,1,4,4
SO54041,392,4729,2013-03-08,2013-03-15,2013-03-20,1,4,4
SO54053,392,5959,2013-03-08,2013-03-15,2013-03-20,1,4,4
SO54075,392,13545,2013-03-08,2013-03-15,2013-03-20,1,4,4
SO54121,392,14693,2013-03-09,2013-03-16,2013-03-21,1,4,4
SO54114,392,5332,2013-03-09,2013-03-16,2013-03-21,1,4,4
SO54112,392,331,2013-03-09,2013-03-16,2013-03-21,1,4,4
SO54128,392,13867,2013-03-09,2013-03-16,2013-03-21,1,4,4
SO54127,392,13864,2013-03-09,2013-03-16,2013-03-21,1,4,4
SO54145,392,16966,2013-03-09,2013-03-16,2013-03-21,1,4,4
SO54163,392,8292,2013-03-10,2013-03-17,2013-03-22,1,4,4
SO54166,392,1263,2013-03-10,2013-03-17,2013-03-22,1,4,4
SO54172,392,5890,2013-03-10,2013-03-17,2013-03-22,1,4,4
SO54179,392,8551,2013-03-10,2013-03-17,2013-03-22,1,4,4
SO54246,392,11687,2013-03-11,2013-03-18,2013-03-23,1,4,4
SO54196,392,3319,2013-03-11,2013-03-18,2013-03-23,1,4,4
SO54202,392,2004,2013-03-11,2013-03-18,2013-03-23,1,4,4
SO54194,392,6909,2013-03-11,2013-03-18,2013-03-23,1,4,4
SO54227,392,5399,2013-03-11,2013-03-18,2013-03-23,1,4,4
SO54228,392,16789,2013-03-11,2013-03-18,2013-03-23,1,4,4
SO54233,392,5362,2013-03-11,2013-03-18,2013-03-23,1,4,4
SO54213,392,14900,2013-03-11,2013-03-18,2013-03-23,1,4,4
SO54212,392,3898,2013-03-11,2013-03-18,2013-03-23,1,4,4
SO54290,392,8335,2013-03-12,2013-03-19,2013-03-24,1,4,4
SO54286,392,9715,2013-03-12,2013-03-19,2013-03-24,1,4,4
SO54270,392,13299,2013-03-12,2013-03-19,2013-03-24,1,4,4
SO54362,392,9821,2013-03-13,2013-03-20,2013-03-25,1,4,4
SO54336,392,14330,2013-03-13,2013-03-20,2013-03-25,1,4,4
SO54334,392,632,2013-03-13,2013-03-20,2013-03-25,1,4,4
SO54333,392,17814,2013-03-13,2013-03-20,2013-03-25,1,4,4
SO54328,392,13711,2013-03-13,2013-03-20,2013-03-25,1,4,4
SO54332,392,20,2013-03-13,2013-03-20,2013-03-25,1,4,4
SO54348,392,9581,2013-03-13,2013-03-20,2013-03-25,1,4,4
SO54344,392,8333,2013-03-13,2013-03-20,2013-03-25,1,4,4
SO54351,392,12601,2013-03-13,2013-03-20,2013-03-25,1,4,4
SO54407,392,11836,2013-03-14,2013-03-21,2013-03-26,1,4,4
SO54409,392,18387,2013-03-14,2013-03-21,2013-03-26,1,4,4
SO54406,392,15410,2013-03-14,2013-03-21,2013-03-26,1,4,4
SO54405,392,12898,2013-03-14,2013-03-21,2013-03-26,1,4,4
SO54396,392,4867,2013-03-14,2013-03-21,2013-03-26,1,4,4
SO54393,392,13300,2013-03-14,2013-03-21,2013-03-26,1,4,4
SO54416,392,5891,2013-03-14,2013-03-21,2013-03-26,1,4,4
SO54437,392,9851,2013-03-15,2013-03-22,2013-03-27,1,4,4
SO54444,392,186,2013-03-15,2013-03-22,2013-03-27,1,4,4
SO54440,392,520,2013-03-15,2013-03-22,2013-03-27,1,4,4
SO54458,392,14513,2013-03-15,2013-03-22,2013-03-27,1,4,4
SO54502,392,5302,2013-03-16,2013-03-23,2013-03-28,1,4,4
SO54501,392,2777,2013-03-16,2013-03-23,2013-03-28,1,4,4
SO54504,392,9149,2013-03-16,2013-03-23,2013-03-28,1,4,4
SO54503,392,582,2013-03-16,2013-03-23,2013-03-28,1,4,4
SO54506,392,14527,2013-03-16,2013-03-23,2013-03-28,1,4,4
SO54516,392,9817,2013-03-16,2013-03-23,2013-03-28,1,4,4
SO54482,392,18333,2013-03-16,2013-03-23,2013-03-28,1,4,4
SO54542,392,17683,2013-03-17,2013-03-24,2013-03-29,1,4,4
SO54539,392,16741,2013-03-17,2013-03-24,2013-03-29,1,4,4
SO54537,392,181,2013-03-17,2013-03-24,2013-03-29,1,4,4
SO54532,392,2642,2013-03-17,2013-03-24,2013-03-29,1,4,4
SO54534,392,2628,2013-03-17,2013-03-24,2013-03-29,1,4,4
SO54561,392,5296,2013-03-17,2013-03-24,2013-03-29,1,4,4
SO54563,392,3812,2013-03-17,2013-03-24,2013-03-29,1,4,4
SO54575,392,7740,2013-03-17,2013-03-24,2013-03-29,1,4,4
SO54595,392,15785,2013-03-18,2013-03-25,2013-03-30,1,4,4
SO54601,392,16938,2013-03-18,2013-03-25,2013-03-30,1,4,4
SO54588,392,13890,2013-03-18,2013-03-25,2013-03-30,1,4,4
SO54586,392,7497,2013-03-18,2013-03-25,2013-03-30,1,4,4
SO54610,392,503,2013-03-18,2013-03-25,2013-03-30,1,4,4
SO54605,392,200,2013-03-18,2013-03-25,2013-03-30,1,4,4
SO54630,392,6632,2013-03-18,2013-03-25,2013-03-30,1,4,4
SO54632,392,15897,2013-03-18,2013-03-25,2013-03-30,1,4,4
SO54639,392,9665,2013-03-18,2013-03-25,2013-03-30,1,4,4
SO54672,392,9053,2013-03-19,2013-03-26,2013-03-31,1,4,4
SO54680,392,12796,2013-03-19,2013-03-26,2013-03-31,1,4,4
SO54690,392,16842,2013-03-19,2013-03-26,2013-03-31,1,4,4
SO54748,392,3531,2013-03-20,2013-03-27,2013-04-01,1,4,4
SO54749,392,14687,2013-03-20,2013-03-27,2013-04-01,1,4,4
SO54753,392,13568,2013-03-20,2013-03-27,2013-04-01,1,4,4
SO54726,392,16510,2013-03-20,2013-03-27,2013-04-01,1,4,4
SO54716,392,13905,2013-03-20,2013-03-27,2013-04-01,1,4,4
SO54725,392,16376,2013-03-20,2013-03-27,2013-04-01,1,4,4
SO54764,392,13961,2013-03-20,2013-03-27,2013-04-01,1,4,4
SO54776,392,17807,2013-03-21,2013-03-28,2013-04-02,1,4,4
SO54779,392,16754,2013-03-21,2013-03-28,2013-04-02,1,4,4
SO54780,392,13425,2013-03-21,2013-03-28,2013-04-02,1,4,4
SO54771,392,3124,2013-03-21,2013-03-28,2013-04-02,1,4,4
SO54795,392,9179,2013-03-21,2013-03-28,2013-04-02,1,4,4
SO54838,392,13412,2013-03-22,2013-03-29,2013-04-03,1,4,4
SO54830,392,16728,2013-03-22,2013-03-29,2013-04-03,1,4,4
SO54855,392,17922,2013-03-22,2013-03-29,2013-04-03,1,4,4
SO54867,392,7707,2013-03-22,2013-03-29,2013-04-03,1,4,4
SO54851,392,15898,2013-03-22,2013-03-29,2013-04-03,1,4,4
SO54872,392,8702,2013-03-22,2013-03-29,2013-04-03,1,4,4
SO54876,392,11480,2013-03-22,2013-03-29,2013-04-03,1,4,4
SO54877,392,18413,2013-03-22,2013-03-29,2013-04-03,1,4,4
SO54883,392,4761,2013-03-23,2013-03-30,2013-04-04,1,4,4
SO54888,392,14268,2013-03-23,2013-03-30,2013-04-04,1,4,4
SO54911,392,16829,2013-03-23,2013-03-30,2013-04-04,1,4,4
SO54897,392,17986,2013-03-23,2013-03-30,2013-04-04,1,4,4
SO54898,392,15,2013-03-23,2013-03-30,2013-04-04,1,4,4
SO54912,392,16930,2013-03-23,2013-03-30,2013-04-04,1,4,4
SO54975,392,2257,2013-03-24,2013-03-31,2013-04-05,1,4,4
SO54957,392,8517,2013-03-24,2013-03-31,2013-04-05,1,4,4
SO54959,392,9949,2013-03-24,2013-03-31,2013-04-05,1,4,4
SO54943,392,17980,2013-03-24,2013-03-31,2013-04-05,1,4,4
SO54944,392,18128,2013-03-24,2013-03-31,2013-04-05,1,4,4
SO54947,392,12805,2013-03-24,2013-03-31,2013-04-05,1,4,4
SO54982,392,13211,2013-03-25,2013-04-01,2013-04-06,1,4,4
SO54990,392,14262,2013-03-25,2013-04-01,2013-04-06,1,4,4
SO54983,392,6742,2013-03-25,2013-04-01,2013-04-06,1,4,4
SO55010,392,13121,2013-03-25,2013-04-01,2013-04-06,1,4,4
SO55011,392,9943,2013-03-25,2013-04-01,2013-04-06,1,4,4
SO54992,392,12788,2013-03-25,2013-04-01,2013-04-06,1,4,4
SO55007,392,11867,2013-03-25,2013-04-01,2013-04-06,1,4,4
SO55039,392,15180,2013-03-26,2013-04-02,2013-04-07,1,4,4
SO55043,392,16224,2013-03-26,2013-04-02,2013-04-07,1,4,4
SO55041,392,2138,2013-03-26,2013-04-02,2013-04-07,1,4,4
SO55044,392,809,2013-03-26,2013-04-02,2013-04-07,1,4,4
SO55047,392,224,2013-03-26,2013-04-02,2013-04-07,1,4,4
SO55088,392,11337,2013-03-26,2013-04-02,2013-04-07,1,4,4
SO55064,392,4354,2013-03-26,2013-04-02,2013-04-07,1,4,4
SO55066,392,5558,2013-03-26,2013-04-02,2013-04-07,1,4,4
SO55096,392,8604,2013-03-27,2013-04-03,2013-04-08,1,4,4
SO55105,392,2763,2013-03-27,2013-04-03,2013-04-08,1,4,4
SO55102,392,502,2013-03-27,2013-04-03,2013-04-08,1,4,4
SO55119,392,5456,2013-03-27,2013-04-03,2013-04-08,1,4,4
SO55136,392,11375,2013-03-27,2013-04-03,2013-04-08,1,4,4
SO55155,392,13743,2013-03-28,2013-04-04,2013-04-09,1,4,4
SO55171,392,567,2013-03-28,2013-04-04,2013-04-09,1,4,4
SO55169,392,8516,2013-03-28,2013-04-04,2013-04-09,1,4,4
SO55164,392,3532,2013-03-28,2013-04-04,2013-04-09,1,4,4
SO55168,392,16904,2013-03-28,2013-04-04,2013-04-09,1,4,4
SO55181,392,4237,2013-03-29,2013-04-05,2013-04-10,1,4,4
SO55194,392,4817,2013-03-29,2013-04-05,2013-04-10,1,4,4
SO55192,392,17992,2013-03-29,2013-04-05,2013-04-10,1,4,4
SO55191,392,178,2013-03-29,2013-04-05,2013-04-10,1,4,4
SO55189,392,154,2013-03-29,2013-04-05,2013-04-10,1,4,4
SO55190,392,254,2013-03-29,2013-04-05,2013-04-10,1,4,4
SO55219,392,9325,2013-03-29,2013-04-05,2013-04-10,1,4,4
SO55356,392,8930,2013-03-30,2013-04-06,2013-04-11,1,4,4
SO55347,392,14066,2013-03-30,2013-04-06,2013-04-11,1,4,4
SO55345,392,13945,2013-03-30,2013-04-06,2013-04-11,1,4,4
SO55343,392,17055,2013-03-30,2013-04-06,2013-04-11,1,4,4
SO55364,392,1466,2013-03-30,2013-04-06,2013-04-11,1,4,4
SO55400,392,256,2013-03-31,2013-04-07,2013-04-12,1,4,4
SO55402,392,15793,2013-03-31,2013-04-07,2013-04-12,1,4,4
SO55405,392,3354,2013-03-31,2013-04-07,2013-04-12,1,4,4
SO55406,392,13396,2013-03-31,2013-04-07,2013-04-12,1,4,4
SO55421,392,8370,2013-03-31,2013-04-07,2013-04-12,1,4,4
SO55423,392,12229,2013-03-31,2013-04-07,2013-04-12,1,4,4
SO55424,392,16153,2013-03-31,2013-04-07,2013-04-12,1,4,4
SO55426,392,16958,2013-03-31,2013-04-07,2013-04-12,1,4,4
SO55500,392,11897,2013-04-01,2013-04-08,2013-04-13,1,4,4
SO55460,392,8630,2013-04-01,2013-04-08,2013-04-13,1,4,4
SO55465,392,18233,2013-04-01,2013-04-08,2013-04-13,1,4,4
SO55463,392,212,2013-04-01,2013-04-08,2013-04-13,1,4,4
SO55464,392,18053,2013-04-01,2013-04-08,2013-04-13,1,4,4
SO55507,392,6730,2013-04-02,2013-04-09,2013-04-14,1,4,4
SO55509,392,761,2013-04-02,2013-04-09,2013-04-14,1,4,4
SO55516,392,17797,2013-04-02,2013-04-09,2013-04-14,1,4,4
SO55515,392,18076,2013-04-02,2013-04-09,2013-04-14,1,4,4
SO55514,392,16225,2013-04-02,2013-04-09,2013-04-14,1,4,4
SO55520,392,13738,2013-04-02,2013-04-09,2013-04-14,1,4,4
SO55531,392,14670,2013-04-02,2013-04-09,2013-04-14,1,4,4
SO55533,392,16784,2013-04-02,2013-04-09,2013-04-14,1,4,4
SO55560,392,5610,2013-04-03,2013-04-10,2013-04-15,1,4,4
SO55558,392,5175,2013-04-03,2013-04-10,2013-04-15,1,4,4
SO55563,392,188,2013-04-03,2013-04-10,2013-04-15,1,4,4
SO55612,392,14761,2013-04-03,2013-04-10,2013-04-15,1,4,4
SO55564,392,18325,2013-04-03,2013-04-10,2013-04-15,1,4,4
SO55567,392,16659,2013-04-03,2013-04-10,2013-04-15,1,4,4
SO55565,392,18252,2013-04-03,2013-04-10,2013-04-15,1,4,4
SO55566,392,803,2013-04-03,2013-04-10,2013-04-15,1,4,4
SO55572,392,92,2013-04-03,2013-04-10,2013-04-15,1,4,4
SO55586,392,13149,2013-04-03,2013-04-10,2013-04-15,1,4,4
SO55584,392,14629,2013-04-03,2013-04-10,2013-04-15,1,4,4
SO55614,392,8585,2013-04-04,2013-04-11,2013-04-16,1,4,4
SO55626,392,92,2013-04-04,2013-04-11,2013-04-16,1,4,4
SO55665,392,17216,2013-04-04,2013-04-11,2013-04-16,1,4,4
SO55647,392,8491,2013-04-04,2013-04-11,2013-04-16,1,4,4
SO55659,392,5373,2013-04-04,2013-04-11,2013-04-16,1,4,4
SO55734,392,12775,2013-04-05,2013-04-12,2013-04-17,1,4,4
SO55733,392,9167,2013-04-05,2013-04-12,2013-04-17,1,4,4
SO55713,392,2695,2013-04-05,2013-04-12,2013-04-17,1,4,4
SO55687,392,6634,2013-04-05,2013-04-12,2013-04-17,1,4,4
SO55693,392,18050,2013-04-05,2013-04-12,2013-04-17,1,4,4
SO55736,392,5521,2013-04-06,2013-04-13,2013-04-18,1,4,4
SO55755,392,633,2013-04-06,2013-04-13,2013-04-18,1,4,4
SO55749,392,4812,2013-04-06,2013-04-13,2013-04-18,1,4,4
SO55773,392,3423,2013-04-06,2013-04-13,2013-04-18,1,4,4
SO55778,392,11805,2013-04-06,2013-04-13,2013-04-18,1,4,4
SO55779,392,14525,2013-04-06,2013-04-13,2013-04-18,1,4,4
SO55810,392,14758,2013-04-06,2013-04-13,2013-04-18,1,4,4
SO55801,392,8085,2013-04-06,2013-04-13,2013-04-18,1,4,4
SO55817,392,3238,2013-04-07,2013-04-14,2013-04-19,1,4,4
SO55829,392,18090,2013-04-07,2013-04-14,2013-04-19,1,4,4
SO55830,392,16681,2013-04-07,2013-04-14,2013-04-19,1,4,4
SO55827,392,222,2013-04-07,2013-04-14,2013-04-19,1,4,4
SO55823,392,9151,2013-04-07,2013-04-14,2013-04-19,1,4,4
SO55834,392,2921,2013-04-07,2013-04-14,2013-04-19,1,4,4
SO55836,392,14092,2013-04-07,2013-04-14,2013-04-19,1,4,4
SO55832,392,17639,2013-04-07,2013-04-14,2013-04-19,1,4,4
SO55847,392,3962,2013-04-07,2013-04-14,2013-04-19,1,4,4
SO55850,392,16309,2013-04-07,2013-04-14,2013-04-19,1,4,4
SO55849,392,12911,2013-04-07,2013-04-14,2013-04-19,1,4,4
SO55885,392,520,2013-04-08,2013-04-15,2013-04-20,1,4,4
SO55874,392,5616,2013-04-08,2013-04-15,2013-04-20,1,4,4
SO55880,392,278,2013-04-08,2013-04-15,2013-04-20,1,4,4
SO55871,392,4262,2013-04-08,2013-04-15,2013-04-20,1,4,4
SO55900,392,12633,2013-04-08,2013-04-15,2013-04-20,1,4,4
SO55902,392,13079,2013-04-08,2013-04-15,2013-04-20,1,4,4
SO55914,392,17118,2013-04-08,2013-04-15,2013-04-20,1,4,4
SO55936,392,16479,2013-04-09,2013-04-16,2013-04-21,1,4,4
SO55946,392,15393,2013-04-09,2013-04-16,2013-04-21,1,4,4
SO55953,392,5926,2013-04-09,2013-04-16,2013-04-21,1,4,4
SO55955,392,5975,2013-04-09,2013-04-16,2013-04-21,1,4,4
SO55975,392,9603,2013-04-10,2013-04-17,2013-04-22,1,4,4
SO55984,392,13773,2013-04-10,2013-04-17,2013-04-22,1,4,4
SO55981,392,128,2013-04-10,2013-04-17,2013-04-22,1,4,4
SO55982,392,177,2013-04-10,2013-04-17,2013-04-22,1,4,4
SO55980,392,1333,2013-04-10,2013-04-17,2013-04-22,1,4,4
SO56001,392,16940,2013-04-10,2013-04-17,2013-04-22,1,4,4
SO55998,392,8513,2013-04-10,2013-04-17,2013-04-22,1,4,4
SO55996,392,17380,2013-04-10,2013-04-17,2013-04-22,1,4,4
SO56018,392,15212,2013-04-10,2013-04-17,2013-04-22,1,4,4
SO56033,392,5718,2013-04-11,2013-04-18,2013-04-23,1,4,4
SO56034,392,13514,2013-04-11,2013-04-18,2013-04-23,1,4,4
SO56027,392,9055,2013-04-11,2013-04-18,2013-04-23,1,4,4
SO56091,392,3144,2013-04-12,2013-04-19,2013-04-24,1,4,4
SO56096,392,9963,2013-04-12,2013-04-19,2013-04-24,1,4,4
SO56094,392,15219,2013-04-12,2013-04-19,2013-04-24,1,4,4
SO56140,392,16024,2013-04-13,2013-04-20,2013-04-25,1,4,4
SO56139,392,16219,2013-04-13,2013-04-20,2013-04-25,1,4,4
SO56136,392,82,2013-04-13,2013-04-20,2013-04-25,1,4,4
SO56137,392,14,2013-04-13,2013-04-20,2013-04-25,1,4,4
SO56142,392,13452,2013-04-13,2013-04-20,2013-04-25,1,4,4
SO56143,392,13831,2013-04-13,2013-04-20,2013-04-25,1,4,4
SO56145,392,13814,2013-04-13,2013-04-20,2013-04-25,1,4,4
SO56129,392,4796,2013-04-13,2013-04-20,2013-04-25,1,4,4
SO56162,392,3530,2013-04-13,2013-04-20,2013-04-25,1,4,4
SO56164,392,8922,2013-04-13,2013-04-20,2013-04-25,1,4,4
SO56195,392,196,2013-04-14,2013-04-21,2013-04-26,1,4,4
SO56194,392,18106,2013-04-14,2013-04-21,2013-04-26,1,4,4
SO56193,392,9174,2013-04-14,2013-04-21,2013-04-26,1,4,4
SO56230,392,13456,2013-04-15,2013-04-22,2013-04-27,1,4,4
SO56265,392,8561,2013-04-15,2013-04-22,2013-04-27,1,4,4
SO56266,392,8577,2013-04-15,2013-04-22,2013-04-27,1,4,4
SO56233,392,257,2013-04-15,2013-04-22,2013-04-27,1,4,4
SO56238,392,4512,2013-04-15,2013-04-22,2013-04-27,1,4,4
SO56237,392,16665,2013-04-15,2013-04-22,2013-04-27,1,4,4
SO56273,392,5347,2013-04-16,2013-04-23,2013-04-28,1,4,4
SO56289,392,12794,2013-04-16,2013-04-23,2013-04-28,1,4,4
SO56288,392,14435,2013-04-16,2013-04-23,2013-04-28,1,4,4
SO56285,392,16534,2013-04-16,2013-04-23,2013-04-28,1,4,4
SO56284,392,508,2013-04-16,2013-04-23,2013-04-28,1,4,4
SO56283,392,531,2013-04-16,2013-04-23,2013-04-28,1,4,4
SO56282,392,521,2013-04-16,2013-04-23,2013-04-28,1,4,4
SO56321,392,7932,2013-04-16,2013-04-23,2013-04-28,1,4,4
SO56301,392,5470,2013-04-16,2013-04-23,2013-04-28,1,4,4
SO56305,392,13573,2013-04-16,2013-04-23,2013-04-28,1,4,4
SO56303,392,10085,2013-04-16,2013-04-23,2013-04-28,1,4,4
SO56313,392,5974,2013-04-16,2013-04-23,2013-04-28,1,4,4
SO56314,392,5374,2013-04-16,2013-04-23,2013-04-28,1,4,4
SO56348,392,14024,2013-04-17,2013-04-24,2013-04-29,1,4,4
SO56347,392,3567,2013-04-17,2013-04-24,2013-04-29,1,4,4
SO56358,392,2497,2013-04-17,2013-04-24,2013-04-29,1,4,4
SO56357,392,5256,2013-04-17,2013-04-24,2013-04-29,1,4,4
SO56375,392,14660,2013-04-17,2013-04-24,2013-04-29,1,4,4
SO56387,392,5636,2013-04-18,2013-04-25,2013-04-30,1,4,4
SO56389,392,18207,2013-04-18,2013-04-25,2013-04-30,1,4,4
SO56396,392,13436,2013-04-18,2013-04-25,2013-04-30,1,4,4
SO56393,392,14442,2013-04-18,2013-04-25,2013-04-30,1,4,4
SO56409,392,2810,2013-04-18,2013-04-25,2013-04-30,1,4,4
SO56406,392,4093,2013-04-18,2013-04-25,2013-04-30,1,4,4
SO56413,392,1490,2013-04-18,2013-04-25,2013-04-30,1,4,4
SO56414,392,14769,2013-04-18,2013-04-25,2013-04-30,1,4,4
SO56410,392,6821,2013-04-18,2013-04-25,2013-04-30,1,4,4
SO56411,392,11711,2013-04-18,2013-04-25,2013-04-30,1,4,4
SO56412,392,6822,2013-04-18,2013-04-25,2013-04-30,1,4,4
SO56421,392,5363,2013-04-18,2013-04-25,2013-04-30,1,4,4
SO56432,392,4148,2013-04-19,2013-04-26,2013-05-01,1,4,4
SO56431,392,3345,2013-04-19,2013-04-26,2013-05-01,1,4,4
SO56447,392,18108,2013-04-19,2013-04-26,2013-05-01,1,4,4
SO56439,392,5179,2013-04-19,2013-04-26,2013-05-01,1,4,4
SO56477,392,11769,2013-04-19,2013-04-26,2013-05-01,1,4,4
SO56473,392,17213,2013-04-19,2013-04-26,2013-05-01,1,4,4
SO56491,392,8575,2013-04-20,2013-04-27,2013-05-02,1,4,4
SO56517,392,13877,2013-04-20,2013-04-27,2013-05-02,1,4,4
SO56502,392,3583,2013-04-20,2013-04-27,2013-05-02,1,4,4
SO56497,392,18218,2013-04-20,2013-04-27,2013-05-02,1,4,4
SO56492,392,9267,2013-04-20,2013-04-27,2013-05-02,1,4,4
SO56538,392,10672,2013-04-20,2013-04-27,2013-05-02,1,4,4
SO56523,392,9347,2013-04-20,2013-04-27,2013-05-02,1,4,4
SO56571,392,10064,2013-04-21,2013-04-28,2013-05-03,1,4,4
SO56572,392,13540,2013-04-21,2013-04-28,2013-05-03,1,4,4
SO56555,392,13947,2013-04-21,2013-04-28,2013-05-03,1,4,4
SO56551,392,5626,2013-04-21,2013-04-28,2013-05-03,1,4,4
SO56595,392,14658,2013-04-21,2013-04-28,2013-05-03,1,4,4
SO56611,392,277,2013-04-22,2013-04-29,2013-05-04,1,4,4
SO56642,392,10127,2013-04-22,2013-04-29,2013-05-04,1,4,4
SO56654,392,503,2013-04-23,2013-04-30,2013-05-05,1,4,4
SO56649,392,13724,2013-04-23,2013-04-30,2013-05-05,1,4,4
SO56678,392,5365,2013-04-23,2013-04-30,2013-05-05,1,4,4
SO56666,392,8260,2013-04-23,2013-04-30,2013-05-05,1,4,4
SO56669,392,6653,2013-04-23,2013-04-30,2013-05-05,1,4,4
SO56668,392,476,2013-04-23,2013-04-30,2013-05-05,1,4,4
SO56687,392,8090,2013-04-23,2013-04-30,2013-05-05,1,4,4
SO56690,392,11792,2013-04-23,2013-04-30,2013-05-05,1,4,4
SO56700,392,9219,2013-04-24,2013-05-01,2013-05-06,1,4,4
SO56698,392,7320,2013-04-24,2013-05-01,2013-05-06,1,4,4
SO56708,392,501,2013-04-24,2013-05-01,2013-05-06,1,4,4
SO56711,392,16400,2013-04-24,2013-05-01,2013-05-06,1,4,4
SO56715,392,13441,2013-04-24,2013-05-01,2013-05-06,1,4,4
SO56730,392,9042,2013-04-24,2013-05-01,2013-05-06,1,4,4
SO56746,392,9999,2013-04-24,2013-05-01,2013-05-06,1,4,4
SO56756,392,12754,2013-04-24,2013-05-01,2013-05-06,1,4,4
SO56754,392,8876,2013-04-24,2013-05-01,2013-05-06,1,4,4
SO56757,392,13910,2013-04-25,2013-05-02,2013-05-07,1,4,4
SO56760,392,9606,2013-04-25,2013-05-02,2013-05-07,1,4,4
SO56770,392,13319,2013-04-25,2013-05-02,2013-05-07,1,4,4
SO56767,392,18251,2013-04-25,2013-05-02,2013-05-07,1,4,4
SO56764,392,13550,2013-04-25,2013-05-02,2013-05-07,1,4,4
SO56777,392,1505,2013-04-25,2013-05-02,2013-05-07,1,4,4
SO56840,392,9984,2013-04-26,2013-05-03,2013-05-08,1,4,4
SO56843,392,8569,2013-04-26,2013-05-03,2013-05-08,1,4,4
SO56810,392,13397,2013-04-26,2013-05-03,2013-05-08,1,4,4
SO56808,392,14172,2013-04-26,2013-05-03,2013-05-08,1,4,4
SO56827,392,13109,2013-04-26,2013-05-03,2013-05-08,1,4,4
SO56826,392,16946,2013-04-26,2013-05-03,2013-05-08,1,4,4
SO56856,392,5186,2013-04-27,2013-05-04,2013-05-09,1,4,4
SO56861,392,165,2013-04-27,2013-05-04,2013-05-09,1,4,4
SO56870,392,13420,2013-04-27,2013-05-04,2013-05-09,1,4,4
SO56866,392,17634,2013-04-27,2013-05-04,2013-05-09,1,4,4
SO56899,392,6052,2013-04-27,2013-05-04,2013-05-09,1,4,4
SO56919,392,18178,2013-04-28,2013-05-05,2013-05-10,1,4,4
SO56918,392,17867,2013-04-28,2013-05-05,2013-05-10,1,4,4
SO56944,392,3131,2013-04-28,2013-05-05,2013-05-10,1,4,4
SO56987,392,12758,2013-04-29,2013-05-06,2013-05-11,1,4,4
SO56970,392,16222,2013-04-29,2013-05-06,2013-05-11,1,4,4
SO57000,392,16341,2013-04-29,2013-05-06,2013-05-11,1,4,4
SO57010,392,2260,2013-04-29,2013-05-06,2013-05-11,1,4,4
SO57192,392,184,2013-04-30,2013-05-07,2013-05-12,1,4,4
SO57205,392,2702,2013-04-30,2013-05-07,2013-05-12,1,4,4
SO57200,392,18074,2013-04-30,2013-05-07,2013-05-12,1,4,4
SO57219,392,12966,2013-04-30,2013-05-07,2013-05-12,1,4,4
SO57225,392,9383,2013-04-30,2013-05-07,2013-05-12,1,4,4
SO57237,392,11900,2013-04-30,2013-05-07,2013-05-12,1,4,4
SO57234,392,8790,2013-04-30,2013-05-07,2013-05-12,1,4,4
SO57257,392,16215,2013-05-01,2013-05-08,2013-05-13,1,4,4
SO57255,392,164,2013-05-01,2013-05-08,2013-05-13,1,4,4
SO57256,392,18110,2013-05-01,2013-05-08,2013-05-13,1,4,4
SO57276,392,7007,2013-05-01,2013-05-08,2013-05-13,1,4,4
SO57264,392,13531,2013-05-01,2013-05-08,2013-05-13,1,4,4
SO57327,392,13630,2013-05-02,2013-05-09,2013-05-14,1,4,4
SO57311,392,14032,2013-05-02,2013-05-09,2013-05-14,1,4,4
SO57319,392,201,2013-05-02,2013-05-09,2013-05-14,1,4,4
SO57301,392,13915,2013-05-02,2013-05-09,2013-05-14,1,4,4
SO57305,392,13363,2013-05-02,2013-05-09,2013-05-14,1,4,4
SO57303,392,13920,2013-05-02,2013-05-09,2013-05-14,1,4,4
SO57306,392,13366,2013-05-02,2013-05-09,2013-05-14,1,4,4
SO57362,392,8792,2013-05-02,2013-05-09,2013-05-14,1,4,4
SO57373,392,4138,2013-05-03,2013-05-10,2013-05-15,1,4,4
SO57383,392,173,2013-05-03,2013-05-10,2013-05-15,1,4,4
SO57402,392,12954,2013-05-03,2013-05-10,2013-05-15,1,4,4
SO57388,392,13351,2013-05-03,2013-05-10,2013-05-15,1,4,4
SO57387,392,2942,2013-05-03,2013-05-10,2013-05-15,1,4,4
SO57386,392,13741,2013-05-03,2013-05-10,2013-05-15,1,4,4
